segmentation,area,image_id,bbox,category_id,id_x,filename,height,width,id_y,date_captured
"[[146, 433, 162, 433, 162, 460, 146, 460]]",432,146,"[146, 433, 16, 27]",0,1299,1_60_50_0_00355.jpg,512,640,146,20201217
"[[535, 10, 556, 10, 556, 21, 535, 21]]",231,146,"[535, 10, 21, 11]",2,1300,1_60_50_0_00355.jpg,512,640,146,20201217
"[[538, 22, 555, 22, 555, 36, 538, 36]]",238,146,"[538, 22, 17, 14]",2,1301,1_60_50_0_00355.jpg,512,640,146,20201217
"[[559, 98, 588, 98, 588, 130, 559, 130]]",928,146,"[559, 98, 29, 32]",2,1302,1_60_50_0_00355.jpg,512,640,146,20201217
"[[548, 75, 581, 75, 581, 98, 548, 98]]",759,146,"[548, 75, 33, 23]",2,1303,1_60_50_0_00355.jpg,512,640,146,20201217
"[[224, 171, 243, 171, 243, 196, 224, 196]]",475,147,"[224, 171, 19, 25]",1,1304,0_130_40_0_05589.jpg,512,640,147,20210119
"[[540, 65, 575, 65, 575, 96, 540, 96]]",1085,147,"[540, 65, 35, 31]",1,1305,0_130_40_0_05589.jpg,512,640,147,20210119
"[[422, 159, 438, 159, 438, 188, 422, 188]]",464,148,"[422, 159, 16, 29]",0,1306,1_60_60_0_00531.jpg,512,640,148,20201217
"[[591, 229, 604, 229, 604, 256, 591, 256]]",351,148,"[591, 229, 13, 27]",0,1307,1_60_60_0_00531.jpg,512,640,148,20201217
"[[388, 0, 404, 0, 404, 19, 388, 19]]",304,149,"[388, 0, 16, 19]",0,1308,1_70_40_0_07624.jpg,512,640,149,20210120
"[[412, 0, 428, 0, 428, 19, 412, 19]]",304,149,"[412, 0, 16, 19]",0,1309,1_70_40_0_07624.jpg,512,640,149,20210120
"[[376, 20, 400, 20, 400, 38, 376, 38]]",432,149,"[376, 20, 24, 18]",2,1310,1_70_40_0_07624.jpg,512,640,149,20210120
"[[411, 22, 439, 22, 439, 35, 411, 35]]",364,149,"[411, 22, 28, 13]",2,1311,1_70_40_0_07624.jpg,512,640,149,20210120
"[[388, 30, 418, 30, 418, 51, 388, 51]]",630,149,"[388, 30, 30, 21]",2,1312,1_70_40_0_07624.jpg,512,640,149,20210120
"[[403, 36, 434, 36, 434, 57, 403, 57]]",651,149,"[403, 36, 31, 21]",2,1313,1_70_40_0_07624.jpg,512,640,149,20210120
"[[407, 49, 440, 49, 440, 79, 407, 79]]",990,149,"[407, 49, 33, 30]",2,1314,1_70_40_0_07624.jpg,512,640,149,20210120
"[[455, 164, 483, 164, 483, 182, 455, 182]]",504,149,"[455, 164, 28, 18]",2,1315,1_70_40_0_07624.jpg,512,640,149,20210120
"[[449, 183, 478, 183, 478, 202, 449, 202]]",551,149,"[449, 183, 29, 19]",2,1316,1_70_40_0_07624.jpg,512,640,149,20210120
"[[558, 230, 576, 230, 576, 250, 558, 250]]",360,149,"[558, 230, 18, 20]",2,1317,1_70_40_0_07624.jpg,512,640,149,20210120
"[[474, 249, 506, 249, 506, 275, 474, 275]]",832,149,"[474, 249, 32, 26]",2,1318,1_70_40_0_07624.jpg,512,640,149,20210120
"[[525, 208, 551, 208, 551, 229, 525, 229]]",546,149,"[525, 208, 26, 21]",2,1319,1_70_40_0_07624.jpg,512,640,149,20210120
"[[444, 261, 475, 261, 475, 281, 444, 281]]",620,149,"[444, 261, 31, 20]",2,1320,1_70_40_0_07624.jpg,512,640,149,20210120
"[[414, 271, 448, 271, 448, 302, 414, 302]]",1054,149,"[414, 271, 34, 31]",2,1321,1_70_40_0_07624.jpg,512,640,149,20210120
"[[551, 247, 585, 247, 585, 272, 551, 272]]",850,149,"[551, 247, 34, 25]",2,1322,1_70_40_0_07624.jpg,512,640,149,20210120
"[[519, 257, 553, 257, 553, 287, 519, 287]]",1020,149,"[519, 257, 34, 30]",2,1323,1_70_40_0_07624.jpg,512,640,149,20210120
"[[459, 301, 489, 301, 489, 323, 459, 323]]",660,149,"[459, 301, 30, 22]",2,1324,1_70_40_0_07624.jpg,512,640,149,20210120
"[[452, 284, 480, 284, 480, 302, 452, 302]]",504,149,"[452, 284, 28, 18]",2,1325,1_70_40_0_07624.jpg,512,640,149,20210120
"[[575, 276, 603, 276, 603, 296, 575, 296]]",560,149,"[575, 276, 28, 20]",2,1326,1_70_40_0_07624.jpg,512,640,149,20210120
"[[574, 288, 611, 288, 611, 316, 574, 316]]",1036,149,"[574, 288, 37, 28]",2,1327,1_70_40_0_07624.jpg,512,640,149,20210120
"[[426, 320, 462, 320, 462, 353, 426, 353]]",1188,149,"[426, 320, 36, 33]",2,1328,1_70_40_0_07624.jpg,512,640,149,20210120
"[[446, 341, 474, 341, 474, 370, 446, 370]]",812,149,"[446, 341, 28, 29]",2,1329,1_70_40_0_07624.jpg,512,640,149,20210120
"[[447, 369, 468, 369, 468, 398, 447, 398]]",609,149,"[447, 369, 21, 29]",2,1330,1_70_40_0_07624.jpg,512,640,149,20210120
"[[451, 400, 467, 400, 467, 432, 451, 432]]",512,149,"[451, 400, 16, 32]",2,1331,1_70_40_0_07624.jpg,512,640,149,20210120
"[[456, 423, 481, 423, 481, 456, 456, 456]]",825,149,"[456, 423, 25, 33]",2,1332,1_70_40_0_07624.jpg,512,640,149,20210120
"[[463, 439, 491, 439, 491, 469, 463, 469]]",840,149,"[463, 439, 28, 30]",2,1333,1_70_40_0_07624.jpg,512,640,149,20210120
"[[469, 466, 511, 466, 511, 509, 469, 509]]",1806,149,"[469, 466, 42, 43]",2,1334,1_70_40_0_07624.jpg,512,640,149,20210120
"[[30, 67, 124, 67, 124, 115, 30, 115]]",4512,149,"[30, 67, 94, 48]",1,1335,1_70_40_0_07624.jpg,512,640,149,20210120
"[[143, 116, 229, 116, 229, 158, 143, 158]]",3612,149,"[143, 116, 86, 42]",1,1336,1_70_40_0_07624.jpg,512,640,149,20210120
"[[153, 154, 244, 154, 244, 204, 153, 204]]",4550,149,"[153, 154, 91, 50]",1,1337,1_70_40_0_07624.jpg,512,640,149,20210120
"[[57, 172, 144, 172, 144, 222, 57, 222]]",4350,149,"[57, 172, 87, 50]",1,1338,1_70_40_0_07624.jpg,512,640,149,20210120
"[[62, 227, 151, 227, 151, 280, 62, 280]]",4717,149,"[62, 227, 89, 53]",1,1339,1_70_40_0_07624.jpg,512,640,149,20210120
"[[168, 231, 259, 231, 259, 273, 168, 273]]",3822,149,"[168, 231, 91, 42]",1,1340,1_70_40_0_07624.jpg,512,640,149,20210120
"[[185, 282, 274, 282, 274, 318, 185, 318]]",3204,149,"[185, 282, 89, 36]",1,1341,1_70_40_0_07624.jpg,512,640,149,20210120
"[[181, 320, 279, 320, 279, 369, 181, 369]]",4802,149,"[181, 320, 98, 49]",1,1342,1_70_40_0_07624.jpg,512,640,149,20210120
"[[188, 365, 288, 365, 288, 419, 188, 419]]",5400,149,"[188, 365, 100, 54]",1,1343,1_70_40_0_07624.jpg,512,640,149,20210120
"[[222, 262, 290, 262, 290, 313, 222, 313]]",3468,150,"[222, 262, 68, 51]",1,1344,1_60_40_0_04140.jpg,512,640,150,20210116
"[[248, 222, 313, 222, 313, 269, 248, 269]]",3055,150,"[248, 222, 65, 47]",1,1345,1_60_40_0_04140.jpg,512,640,150,20210116
"[[270, 203, 336, 203, 336, 252, 270, 252]]",3234,150,"[270, 203, 66, 49]",1,1346,1_60_40_0_04140.jpg,512,640,150,20210116
"[[291, 167, 361, 167, 361, 218, 291, 218]]",3570,150,"[291, 167, 70, 51]",1,1347,1_60_40_0_04140.jpg,512,640,150,20210116
"[[304, 151, 365, 151, 365, 196, 304, 196]]",2745,150,"[304, 151, 61, 45]",1,1348,1_60_40_0_04140.jpg,512,640,150,20210116
"[[319, 135, 383, 135, 383, 182, 319, 182]]",3008,150,"[319, 135, 64, 47]",1,1349,1_60_40_0_04140.jpg,512,640,150,20210116
"[[334, 122, 393, 122, 393, 164, 334, 164]]",2478,150,"[334, 122, 59, 42]",1,1350,1_60_40_0_04140.jpg,512,640,150,20210116
"[[348, 107, 412, 107, 412, 151, 348, 151]]",2816,150,"[348, 107, 64, 44]",1,1351,1_60_40_0_04140.jpg,512,640,150,20210116
"[[363, 91, 426, 91, 426, 136, 363, 136]]",2835,150,"[363, 91, 63, 45]",1,1352,1_60_40_0_04140.jpg,512,640,150,20210116
"[[397, 63, 461, 63, 461, 115, 397, 115]]",3328,150,"[397, 63, 64, 52]",1,1353,1_60_40_0_04140.jpg,512,640,150,20210116
"[[416, 47, 477, 47, 477, 91, 416, 91]]",2684,150,"[416, 47, 61, 44]",1,1354,1_60_40_0_04140.jpg,512,640,150,20210116
"[[429, 34, 491, 34, 491, 79, 429, 79]]",2790,150,"[429, 34, 62, 45]",1,1355,1_60_40_0_04140.jpg,512,640,150,20210116
"[[529, 68, 591, 68, 591, 97, 529, 97]]",1798,150,"[529, 68, 62, 29]",1,1356,1_60_40_0_04140.jpg,512,640,150,20210116
"[[617, 42, 639, 42, 639, 73, 617, 73]]",682,150,"[617, 42, 22, 31]",1,1357,1_60_40_0_04140.jpg,512,640,150,20210116
"[[53, 255, 91, 255, 91, 303, 53, 303]]",1824,151,"[53, 255, 38, 48]",1,1358,1_110_40_0_09078.jpg,512,640,151,20210121
"[[132, 236, 167, 236, 167, 278, 132, 278]]",1470,151,"[132, 236, 35, 42]",1,1359,1_110_40_0_09078.jpg,512,640,151,20210121
"[[220, 208, 255, 208, 255, 248, 220, 248]]",1400,151,"[220, 208, 35, 40]",1,1360,1_110_40_0_09078.jpg,512,640,151,20210121
"[[245, 193, 291, 193, 291, 242, 245, 242]]",2254,151,"[245, 193, 46, 49]",1,1361,1_110_40_0_09078.jpg,512,640,151,20210121
"[[293, 180, 330, 180, 330, 225, 293, 225]]",1665,151,"[293, 180, 37, 45]",1,1362,1_110_40_0_09078.jpg,512,640,151,20210121
"[[375, 158, 412, 158, 412, 203, 375, 203]]",1665,151,"[375, 158, 37, 45]",1,1363,1_110_40_0_09078.jpg,512,640,151,20210121
"[[407, 148, 447, 148, 447, 197, 407, 197]]",1960,151,"[407, 148, 40, 49]",1,1364,1_110_40_0_09078.jpg,512,640,151,20210121
"[[418, 305, 471, 305, 471, 366, 418, 366]]",3233,151,"[418, 305, 53, 61]",1,1365,1_110_40_0_09078.jpg,512,640,151,20210121
"[[259, 236, 308, 236, 308, 291, 259, 291]]",2695,151,"[259, 236, 49, 55]",1,1366,1_110_40_0_09078.jpg,512,640,151,20210121
"[[207, 255, 250, 255, 250, 304, 207, 304]]",2107,151,"[207, 255, 43, 49]",1,1367,1_110_40_0_09078.jpg,512,640,151,20210121
"[[264, 401, 320, 401, 320, 472, 264, 472]]",3976,151,"[264, 401, 56, 71]",1,1368,1_110_40_0_09078.jpg,512,640,151,20210121
"[[169, 427, 218, 427, 218, 495, 169, 495]]",3332,151,"[169, 427, 49, 68]",1,1369,1_110_40_0_09078.jpg,512,640,151,20210121
"[[504, 476, 546, 476, 546, 510, 504, 510]]",1428,151,"[504, 476, 42, 34]",1,1370,1_110_40_0_09078.jpg,512,640,151,20210121
"[[0, 154, 10, 154, 10, 178, 0, 178]]",240,151,"[0, 154, 10, 24]",2,1371,1_110_40_0_09078.jpg,512,640,151,20210121
"[[12, 149, 38, 149, 38, 176, 12, 176]]",702,151,"[12, 149, 26, 27]",2,1372,1_110_40_0_09078.jpg,512,640,151,20210121
"[[25, 145, 53, 145, 53, 174, 25, 174]]",812,151,"[25, 145, 28, 29]",2,1373,1_110_40_0_09078.jpg,512,640,151,20210121
"[[155, 124, 176, 124, 176, 147, 155, 147]]",483,151,"[155, 124, 21, 23]",2,1374,1_110_40_0_09078.jpg,512,640,151,20210121
"[[171, 116, 192, 116, 192, 146, 171, 146]]",630,151,"[171, 116, 21, 30]",2,1375,1_110_40_0_09078.jpg,512,640,151,20210121
"[[190, 96, 210, 96, 210, 123, 190, 123]]",540,151,"[190, 96, 20, 27]",2,1376,1_110_40_0_09078.jpg,512,640,151,20210121
"[[193, 64, 217, 64, 217, 95, 193, 95]]",744,151,"[193, 64, 24, 31]",2,1377,1_110_40_0_09078.jpg,512,640,151,20210121
"[[251, 117, 272, 117, 272, 141, 251, 141]]",504,151,"[251, 117, 21, 24]",2,1378,1_110_40_0_09078.jpg,512,640,151,20210121
"[[215, 63, 229, 63, 229, 84, 215, 84]]",294,151,"[215, 63, 14, 21]",2,1379,1_110_40_0_09078.jpg,512,640,151,20210121
"[[220, 81, 239, 81, 239, 104, 220, 104]]",437,151,"[220, 81, 19, 23]",2,1380,1_110_40_0_09078.jpg,512,640,151,20210121
"[[226, 59, 241, 59, 241, 81, 226, 81]]",330,151,"[226, 59, 15, 22]",2,1381,1_110_40_0_09078.jpg,512,640,151,20210121
"[[240, 57, 253, 57, 253, 75, 240, 75]]",234,151,"[240, 57, 13, 18]",2,1382,1_110_40_0_09078.jpg,512,640,151,20210121
"[[246, 74, 255, 74, 255, 91, 246, 91]]",153,151,"[246, 74, 9, 17]",2,1383,1_110_40_0_09078.jpg,512,640,151,20210121
"[[253, 54, 268, 54, 268, 77, 253, 77]]",345,151,"[253, 54, 15, 23]",2,1384,1_110_40_0_09078.jpg,512,640,151,20210121
"[[236, 79, 251, 79, 251, 98, 236, 98]]",285,151,"[236, 79, 15, 19]",2,1385,1_110_40_0_09078.jpg,512,640,151,20210121
"[[244, 97, 266, 97, 266, 122, 244, 122]]",550,151,"[244, 97, 22, 25]",2,1386,1_110_40_0_09078.jpg,512,640,151,20210121
"[[257, 102, 274, 102, 274, 123, 257, 123]]",357,151,"[257, 102, 17, 21]",2,1387,1_110_40_0_09078.jpg,512,640,151,20210121
"[[264, 97, 286, 97, 286, 122, 264, 122]]",550,151,"[264, 97, 22, 25]",2,1388,1_110_40_0_09078.jpg,512,640,151,20210121
"[[310, 108, 332, 108, 332, 126, 310, 126]]",396,151,"[310, 108, 22, 18]",2,1389,1_110_40_0_09078.jpg,512,640,151,20210121
"[[413, 72, 441, 72, 441, 94, 413, 94]]",616,151,"[413, 72, 28, 22]",2,1390,1_110_40_0_09078.jpg,512,640,151,20210121
"[[7, 121, 96, 121, 96, 163, 7, 163]]",3738,152,"[7, 121, 89, 42]",1,1391,1_70_40_0_07610.jpg,512,640,152,20210120
"[[439, 13, 515, 13, 515, 53, 439, 53]]",3040,152,"[439, 13, 76, 40]",1,1392,1_70_40_0_07610.jpg,512,640,152,20210120
"[[88, 119, 96, 119, 96, 139, 88, 139]]",160,153,"[88, 119, 8, 20]",0,1393,1_60_30_0_00055.jpg,512,640,153,20201217
"[[133, 51, 140, 51, 140, 68, 133, 68]]",119,153,"[133, 51, 7, 17]",0,1394,1_60_30_0_00055.jpg,512,640,153,20201217
"[[270, 151, 277, 151, 277, 170, 270, 170]]",133,153,"[270, 151, 7, 19]",0,1395,1_60_30_0_00055.jpg,512,640,153,20201217
"[[199, 182, 206, 182, 206, 201, 199, 201]]",133,153,"[199, 182, 7, 19]",0,1396,1_60_30_0_00055.jpg,512,640,153,20201217
"[[210, 181, 215, 181, 215, 198, 210, 198]]",85,153,"[210, 181, 5, 17]",0,1397,1_60_30_0_00055.jpg,512,640,153,20201217
"[[206, 183, 210, 183, 210, 200, 206, 200]]",68,153,"[206, 183, 4, 17]",0,1398,1_60_30_0_00055.jpg,512,640,153,20201217
"[[536, 427, 544, 427, 544, 447, 536, 447]]",160,153,"[536, 427, 8, 20]",0,1399,1_60_30_0_00055.jpg,512,640,153,20201217
"[[359, 376, 368, 376, 368, 395, 359, 395]]",171,153,"[359, 376, 9, 19]",0,1400,1_60_30_0_00055.jpg,512,640,153,20201217
"[[427, 306, 437, 306, 437, 324, 427, 324]]",180,153,"[427, 306, 10, 18]",0,1401,1_60_30_0_00055.jpg,512,640,153,20201217
"[[437, 321, 448, 321, 448, 344, 437, 344]]",253,153,"[437, 321, 11, 23]",0,1402,1_60_30_0_00055.jpg,512,640,153,20201217
"[[321, 308, 331, 308, 331, 330, 321, 330]]",220,153,"[321, 308, 10, 22]",0,1403,1_60_30_0_00055.jpg,512,640,153,20201217
"[[245, 204, 253, 204, 253, 219, 245, 219]]",120,153,"[245, 204, 8, 15]",0,1404,1_60_30_0_00055.jpg,512,640,153,20201217
"[[606, 47, 616, 47, 616, 65, 606, 65]]",180,153,"[606, 47, 10, 18]",0,1405,1_60_30_0_00055.jpg,512,640,153,20201217
"[[544, 74, 553, 74, 553, 94, 544, 94]]",180,153,"[544, 74, 9, 20]",0,1406,1_60_30_0_00055.jpg,512,640,153,20201217
"[[482, 79, 489, 79, 489, 98, 482, 98]]",133,153,"[482, 79, 7, 19]",0,1407,1_60_30_0_00055.jpg,512,640,153,20201217
"[[509, 61, 537, 61, 537, 108, 509, 108]]",1316,153,"[509, 61, 28, 47]",4,1408,1_60_30_0_00055.jpg,512,640,153,20201217
"[[305, 34, 352, 34, 352, 73, 305, 73]]",1833,153,"[305, 34, 47, 39]",4,1409,1_60_30_0_00055.jpg,512,640,153,20201217
"[[381, 16, 388, 16, 388, 36, 381, 36]]",140,153,"[381, 16, 7, 20]",0,1410,1_60_30_0_00055.jpg,512,640,153,20201217
"[[406, 7, 413, 7, 413, 27, 406, 27]]",140,153,"[406, 7, 7, 20]",0,1411,1_60_30_0_00055.jpg,512,640,153,20201217
"[[398, 9, 405, 9, 405, 27, 398, 27]]",126,153,"[398, 9, 7, 18]",0,1412,1_60_30_0_00055.jpg,512,640,153,20201217
"[[526, 3, 536, 3, 536, 20, 526, 20]]",170,153,"[526, 3, 10, 17]",0,1413,1_60_30_0_00055.jpg,512,640,153,20201217
"[[537, 0, 543, 0, 543, 12, 537, 12]]",72,153,"[537, 0, 6, 12]",0,1414,1_60_30_0_00055.jpg,512,640,153,20201217
"[[547, 0, 555, 0, 555, 6, 547, 6]]",48,153,"[547, 0, 8, 6]",0,1415,1_60_30_0_00055.jpg,512,640,153,20201217
"[[565, 1, 573, 1, 573, 18, 565, 18]]",136,153,"[565, 1, 8, 17]",0,1416,1_60_30_0_00055.jpg,512,640,153,20201217
"[[581, 0, 587, 0, 587, 7, 581, 7]]",42,153,"[581, 0, 6, 7]",0,1417,1_60_30_0_00055.jpg,512,640,153,20201217
"[[594, 0, 603, 0, 603, 18, 594, 18]]",162,153,"[594, 0, 9, 18]",0,1418,1_60_30_0_00055.jpg,512,640,153,20201217
"[[278, 322, 357, 322, 357, 365, 278, 365]]",3397,154,"[278, 322, 79, 43]",1,1419,0_100_50_0_08169.jpg,512,640,154,20210121
"[[323, 392, 333, 392, 333, 416, 323, 416]]",240,154,"[323, 392, 10, 24]",0,1420,0_100_50_0_08169.jpg,512,640,154,20210121
"[[329, 407, 340, 407, 340, 436, 329, 436]]",319,154,"[329, 407, 11, 29]",0,1421,0_100_50_0_08169.jpg,512,640,154,20210121
"[[203, 68, 254, 68, 254, 94, 203, 94]]",1326,155,"[203, 68, 51, 26]",1,1422,1_130_50_0_07208.jpg,512,640,155,20210120
"[[198, 125, 252, 125, 252, 150, 198, 150]]",1350,155,"[198, 125, 54, 25]",1,1423,1_130_50_0_07208.jpg,512,640,155,20210120
"[[328, 280, 386, 280, 386, 303, 328, 303]]",1334,155,"[328, 280, 58, 23]",1,1424,1_130_50_0_07208.jpg,512,640,155,20210120
"[[489, 454, 580, 454, 580, 502, 489, 502]]",4368,155,"[489, 454, 91, 48]",1,1425,1_130_50_0_07208.jpg,512,640,155,20210120
"[[342, 28, 397, 28, 397, 52, 342, 52]]",1320,155,"[342, 28, 55, 24]",1,1426,1_130_50_0_07208.jpg,512,640,155,20210120
"[[409, 30, 459, 30, 459, 54, 409, 54]]",1200,155,"[409, 30, 50, 24]",1,1427,1_130_50_0_07208.jpg,512,640,155,20210120
"[[551, 46, 596, 46, 596, 71, 551, 71]]",1125,155,"[551, 46, 45, 25]",1,1428,1_130_50_0_07208.jpg,512,640,155,20210120
"[[550, 84, 606, 84, 606, 111, 550, 111]]",1512,155,"[550, 84, 56, 27]",1,1429,1_130_50_0_07208.jpg,512,640,155,20210120
"[[604, 8, 639, 8, 639, 29, 604, 29]]",735,155,"[604, 8, 35, 21]",1,1430,1_130_50_0_07208.jpg,512,640,155,20210120
"[[614, 95, 640, 95, 640, 115, 614, 115]]",520,155,"[614, 95, 26, 20]",1,1431,1_130_50_0_07208.jpg,512,640,155,20210120
"[[622, 128, 640, 128, 640, 146, 622, 146]]",324,155,"[622, 128, 18, 18]",1,1432,1_130_50_0_07208.jpg,512,640,155,20210120
"[[618, 157, 640, 157, 640, 176, 618, 176]]",418,155,"[618, 157, 22, 19]",1,1433,1_130_50_0_07208.jpg,512,640,155,20210120
"[[619, 184, 640, 184, 640, 206, 619, 206]]",462,155,"[619, 184, 21, 22]",1,1434,1_130_50_0_07208.jpg,512,640,155,20210120
"[[224, 430, 238, 430, 238, 453, 224, 453]]",322,156,"[224, 430, 14, 23]",0,1435,0_60_70_0_01764.jpg,512,640,156,20210115
"[[331, 490, 351, 490, 351, 512, 331, 512]]",440,156,"[331, 490, 20, 22]",0,1436,0_60_70_0_01764.jpg,512,640,156,20210115
"[[400, 175, 412, 175, 412, 194, 400, 194]]",228,156,"[400, 175, 12, 19]",0,1437,0_60_70_0_01764.jpg,512,640,156,20210115
"[[497, 293, 515, 293, 515, 313, 497, 313]]",360,156,"[497, 293, 18, 20]",0,1438,0_60_70_0_01764.jpg,512,640,156,20210115
"[[525, 235, 536, 235, 536, 257, 525, 257]]",242,156,"[525, 235, 11, 22]",0,1439,0_60_70_0_01764.jpg,512,640,156,20210115
"[[487, 212, 503, 212, 503, 230, 487, 230]]",288,156,"[487, 212, 16, 18]",0,1440,0_60_70_0_01764.jpg,512,640,156,20210115
"[[502, 197, 513, 197, 513, 217, 502, 217]]",220,156,"[502, 197, 11, 20]",0,1441,0_60_70_0_01764.jpg,512,640,156,20210115
"[[502, 172, 513, 172, 513, 192, 502, 192]]",220,156,"[502, 172, 11, 20]",0,1442,0_60_70_0_01764.jpg,512,640,156,20210115
"[[515, 177, 525, 177, 525, 198, 515, 198]]",210,156,"[515, 177, 10, 21]",0,1443,0_60_70_0_01764.jpg,512,640,156,20210115
"[[172, 240, 257, 240, 257, 307, 172, 307]]",5695,157,"[172, 240, 85, 67]",1,1444,1_130_80_0_07299.jpg,512,640,157,20210120
"[[611, 75, 640, 75, 640, 112, 611, 112]]",1073,157,"[611, 75, 29, 37]",1,1445,1_130_80_0_07299.jpg,512,640,157,20210120
"[[601, 279, 640, 279, 640, 318, 601, 318]]",1521,157,"[601, 279, 39, 39]",1,1446,1_130_80_0_07299.jpg,512,640,157,20210120
"[[102, 115, 112, 115, 112, 133, 102, 133]]",180,158,"[102, 115, 10, 18]",0,1447,1_60_30_0_00107.jpg,512,640,158,20201217
"[[142, 128, 152, 128, 152, 145, 142, 145]]",170,158,"[142, 128, 10, 17]",0,1448,1_60_30_0_00107.jpg,512,640,158,20201217
"[[118, 139, 127, 139, 127, 158, 118, 158]]",171,158,"[118, 139, 9, 19]",0,1449,1_60_30_0_00107.jpg,512,640,158,20201217
"[[249, 88, 258, 88, 258, 105, 249, 105]]",153,158,"[249, 88, 9, 17]",0,1450,1_60_30_0_00107.jpg,512,640,158,20201217
"[[283, 43, 292, 43, 292, 59, 283, 59]]",144,158,"[283, 43, 9, 16]",0,1451,1_60_30_0_00107.jpg,512,640,158,20201217
"[[323, 60, 332, 60, 332, 78, 323, 78]]",162,158,"[323, 60, 9, 18]",0,1452,1_60_30_0_00107.jpg,512,640,158,20201217
"[[489, 44, 496, 44, 496, 62, 489, 62]]",126,158,"[489, 44, 7, 18]",0,1453,1_60_30_0_00107.jpg,512,640,158,20201217
"[[529, 173, 537, 173, 537, 192, 529, 192]]",152,158,"[529, 173, 8, 19]",0,1454,1_60_30_0_00107.jpg,512,640,158,20201217
"[[540, 193, 548, 193, 548, 211, 540, 211]]",144,158,"[540, 193, 8, 18]",0,1455,1_60_30_0_00107.jpg,512,640,158,20201217
"[[563, 228, 571, 228, 571, 247, 563, 247]]",152,158,"[563, 228, 8, 19]",0,1456,1_60_30_0_00107.jpg,512,640,158,20201217
"[[39, 361, 48, 361, 48, 380, 39, 380]]",171,158,"[39, 361, 9, 19]",0,1457,1_60_30_0_00107.jpg,512,640,158,20201217
"[[149, 386, 257, 386, 257, 455, 149, 455]]",7452,159,"[149, 386, 108, 69]",1,1458,1_60_70_0_04210.jpg,512,640,159,20210116
"[[140, 494, 217, 494, 217, 511, 140, 511]]",1309,159,"[140, 494, 77, 17]",1,1459,1_60_70_0_04210.jpg,512,640,159,20210116
"[[172, 332, 280, 332, 280, 408, 172, 408]]",8208,159,"[172, 332, 108, 76]",1,1460,1_60_70_0_04210.jpg,512,640,159,20210116
"[[191, 245, 296, 245, 296, 312, 191, 312]]",7035,159,"[191, 245, 105, 67]",1,1461,1_60_70_0_04210.jpg,512,640,159,20210116
"[[200, 200, 301, 200, 301, 268, 200, 268]]",6868,159,"[200, 200, 101, 68]",1,1462,1_60_70_0_04210.jpg,512,640,159,20210116
"[[213, 158, 320, 158, 320, 229, 213, 229]]",7597,159,"[213, 158, 107, 71]",1,1463,1_60_70_0_04210.jpg,512,640,159,20210116
"[[224, 117, 326, 117, 326, 185, 224, 185]]",6936,159,"[224, 117, 102, 68]",1,1464,1_60_70_0_04210.jpg,512,640,159,20210116
"[[240, 78, 342, 78, 342, 142, 240, 142]]",6528,159,"[240, 78, 102, 64]",1,1465,1_60_70_0_04210.jpg,512,640,159,20210116
"[[251, 33, 354, 33, 354, 103, 251, 103]]",7210,159,"[251, 33, 103, 70]",1,1466,1_60_70_0_04210.jpg,512,640,159,20210116
"[[287, 430, 293, 430, 293, 445, 287, 445]]",90,160,"[287, 430, 6, 15]",0,1467,0_130_60_0_09796.jpg,512,640,160,20210123
"[[373, 337, 398, 337, 398, 351, 373, 351]]",350,160,"[373, 337, 25, 14]",2,1468,0_130_60_0_09796.jpg,512,640,160,20210123
"[[382, 366, 406, 366, 406, 378, 382, 378]]",288,160,"[382, 366, 24, 12]",2,1469,0_130_60_0_09796.jpg,512,640,160,20210123
"[[301, 329, 352, 329, 352, 420, 301, 420]]",4641,161,"[301, 329, 51, 91]",3,1470,0_120_90_0_09645.jpg,512,640,161,20210123
"[[435, 275, 445, 275, 445, 291, 435, 291]]",160,161,"[435, 275, 10, 16]",0,1471,0_120_90_0_09645.jpg,512,640,161,20210123
"[[412, 365, 423, 365, 423, 378, 412, 378]]",143,161,"[412, 365, 11, 13]",0,1472,0_120_90_0_09645.jpg,512,640,161,20210123
"[[338, 273, 349, 273, 349, 300, 338, 300]]",297,161,"[338, 273, 11, 27]",3,1473,0_120_90_0_09645.jpg,512,640,161,20210123
"[[74, 39, 153, 39, 153, 115, 74, 115]]",6004,161,"[74, 39, 79, 76]",1,1474,0_120_90_0_09645.jpg,512,640,161,20210123
"[[0, 113, 62, 113, 62, 178, 0, 178]]",4030,161,"[0, 113, 62, 65]",1,1475,0_120_90_0_09645.jpg,512,640,161,20210123
"[[129, 478, 202, 478, 202, 511, 129, 511]]",2409,162,"[129, 478, 73, 33]",1,1476,1_120_60_0_06062.jpg,512,640,162,20210119
"[[128, 444, 202, 444, 202, 476, 128, 476]]",2368,162,"[128, 444, 74, 32]",1,1477,1_120_60_0_06062.jpg,512,640,162,20210119
"[[132, 408, 203, 408, 203, 436, 132, 436]]",1988,162,"[132, 408, 71, 28]",1,1478,1_120_60_0_06062.jpg,512,640,162,20210119
"[[127, 345, 205, 345, 205, 372, 127, 372]]",2106,162,"[127, 345, 78, 27]",1,1479,1_120_60_0_06062.jpg,512,640,162,20210119
"[[132, 307, 205, 307, 205, 335, 132, 335]]",2044,162,"[132, 307, 73, 28]",1,1480,1_120_60_0_06062.jpg,512,640,162,20210119
